order_id,order_date,sku_id,quantity,unit_price,region
ORD_0014702,2023-07-03,SKU_002,46,136.11,West
ORD_0014703,2023-07-03,SKU_003,42,91.45,West
ORD_0014704,2023-07-03,SKU_004,18,109.35,West
ORD_0014705,2023-07-03,SKU_005,20,75.2,West
ORD_0014706,2023-07-03,SKU_006,52,50.74,West
ORD_0014707,2023-07-03,SKU_007,6,79.18,West
ORD_0014708,2023-07-03,SKU_008,32,38.51,West
ORD_0014709,2023-07-03,SKU_009,18,106.06,West
ORD_0014710,2023-07-03,SKU_010,11,97.77,West
ORD_0014711,2023-07-03,SKU_011,30,104.87,West
ORD_0014712,2023-07-03,SKU_012,49,72.22,West
ORD_0014713,2023-07-03,SKU_013,40,133.02,West
ORD_0014714,2023-07-03,SKU_014,36,114.4,West
ORD_0014715,2023-07-03,SKU_015,32,116.7,West
ORD_0014716,2023-07-03,SKU_016,40,55.1,West
ORD_0014717,2023-07-03,SKU_017,31,75.98,West
ORD_0014718,2023-07-03,SKU_018,10,34.97,West
ORD_0014719,2023-07-03,SKU_019,48,49.55,West
ORD_0014720,2023-07-03,SKU_020,33,90.86,West
ORD_0014721,2023-07-04,SKU_001,1,72.53,North
ORD_0014722,2023-07-04,SKU_002,27,136.11,North
ORD_0014723,2023-07-04,SKU_003,33,91.45,North
ORD_0014724,2023-07-04,SKU_004,26,109.35,North
ORD_0014725,2023-07-04,SKU_005,15,75.2,North
ORD_0014726,2023-07-04,SKU_006,22,50.74,North
ORD_0014727,2023-07-04,SKU_007,6,79.18,North
ORD_0014728,2023-07-04,SKU_008,19,38.51,North
ORD_0014729,2023-07-04,SKU_009,16,106.06,North
ORD_0014730,2023-07-04,SKU_010,5,97.77,North
ORD_0014731,2023-07-04,SKU_011,29,104.87,North
ORD_0014732,2023-07-04,SKU_012,40,72.22,North
ORD_0014733,2023-07-04,SKU_013,37,133.02,North
ORD_0014734,2023-07-04,SKU_014,37,114.4,North
ORD_0014735,2023-07-04,SKU_015,40,116.7,North
ORD_0014736,2023-07-04,SKU_016,29,55.1,North
ORD_0014737,2023-07-04,SKU_017,31,75.98,North
ORD_0014738,2023-07-04,SKU_018,6,34.97,North
ORD_0014739,2023-07-04,SKU_019,32,49.55,North
ORD_0014740,2023-07-04,SKU_020,24,90.86,North
ORD_0014741,2023-07-04,SKU_001,10,72.53,South
ORD_0014742,2023-07-04,SKU_002,41,136.11,South
ORD_0014743,2023-07-04,SKU_003,30,91.45,South
ORD_0014744,2023-07-04,SKU_004,29,109.35,South
ORD_0014745,2023-07-04,SKU_005,22,75.2,South
ORD_0014746,2023-07-04,SKU_006,42,50.74,South
ORD_0014747,2023-07-04,SKU_007,3,79.18,South
ORD_0014748,2023-07-04,SKU_008,28,38.51,South
ORD_0014749,2023-07-04,SKU_009,16,106.06,South
ORD_0014750,2023-07-04,SKU_010,6,97.77,South
ORD_0014751,2023-07-04,SKU_011,18,104.87,South
ORD_0014752,2023-07-04,SKU_012,58,72.22,South
ORD_0014753,2023-07-04,SKU_013,33,133.02,South
ORD_0014754,2023-07-04,SKU_014,46,114.4,South
ORD_0014755,2023-07-04,SKU_015,40,116.7,South
ORD_0014756,2023-07-04,SKU_016,29,55.1,South
ORD_0014757,2023-07-04,SKU_017,24,75.98,South
ORD_0014758,2023-07-04,SKU_018,8,34.97,South
ORD_0014759,2023-07-04,SKU_019,47,49.55,South
ORD_0014760,2023-07-04,SKU_020,33,90.86,South
ORD_0014761,2023-07-04,SKU_001,7,72.53,East
ORD_0014762,2023-07-04,SKU_002,36,136.11,East
ORD_0014763,2023-07-04,SKU_003,32,91.45,East
ORD_0014764,2023-07-04,SKU_004,24,109.35,East
ORD_0014765,2023-07-04,SKU_005,18,75.2,East
ORD_0014766,2023-07-04,SKU_006,38,50.74,East
ORD_0014767,2023-07-04,SKU_007,8,79.18,East
ORD_0014768,2023-07-04,SKU_008,29,38.51,East
ORD_0014769,2023-07-04,SKU_009,6,106.06,East
ORD_0014770,2023-07-04,SKU_010,10,97.77,East
ORD_0014771,2023-07-04,SKU_011,34,104.87,East
ORD_0014772,2023-07-04,SKU_012,39,72.22,East
ORD_0014773,2023-07-04,SKU_013,27,133.02,East
ORD_0014774,2023-07-04,SKU_014,37,114.4,East
ORD_0014775,2023-07-04,SKU_015,40,116.7,East
ORD_0014776,2023-07-04,SKU_016,28,55.1,East
ORD_0014777,2023-07-04,SKU_017,20,75.98,East
ORD_0014778,2023-07-04,SKU_018,18,34.97,East
ORD_0014779,2023-07-04,SKU_019,50,49.55,East
ORD_0014780,2023-07-04,SKU_020,24,90.86,East
ORD_0014781,2023-07-04,SKU_001,13,72.53,West
ORD_0014782,2023-07-04,SKU_002,38,136.11,West
ORD_0014783,2023-07-04,SKU_003,33,91.45,West
ORD_0014784,2023-07-04,SKU_004,26,109.35,West
ORD_0014785,2023-07-04,SKU_005,22,75.2,West
ORD_0014786,2023-07-04,SKU_006,35,50.74,West
ORD_0014787,2023-07-04,SKU_007,13,79.18,West
ORD_0014788,2023-07-04,SKU_008,36,38.51,West
ORD_0014789,2023-07-04,SKU_009,11,106.06,West
ORD_0014790,2023-07-04,SKU_010,12,97.77,West
ORD_0014791,2023-07-04,SKU_011,27,104.87,West
ORD_0014792,2023-07-04,SKU_012,49,72.22,West
ORD_0014793,2023-07-04,SKU_013,35,133.02,West
ORD_0014794,2023-07-04,SKU_014,44,114.4,West
ORD_0014795,2023-07-04,SKU_015,31,116.7,West
ORD_0014796,2023-07-04,SKU_016,35,55.1,West
ORD_0014797,2023-07-04,SKU_017,42,75.98,West
ORD_0014798,2023-07-04,SKU_018,15,34.97,West
ORD_0014799,2023-07-04,SKU_019,51,49.55,West
ORD_0014800,2023-07-04,SKU_020,20,90.86,West
ORD_0014801,2023-07-05,SKU_001,6,72.53,North
ORD_0014802,2023-07-05,SKU_002,42,136.11,North
ORD_0014803,2023-07-05,SKU_003,33,91.45,North
ORD_0014804,2023-07-05,SKU_004,24,109.35,North
ORD_0014805,2023-07-05,SKU_005,26,75.2,North
ORD_0014806,2023-07-05,SKU_006,64,50.74,North
ORD_0014807,2023-07-05,SKU_007,9,79.18,North
ORD_0014808,2023-07-05,SKU_008,43,38.51,North
ORD_0014809,2023-07-05,SKU_009,17,106.06,North
ORD_0014810,2023-07-05,SKU_010,4,97.77,North
ORD_0014811,2023-07-05,SKU_011,25,104.87,North
ORD_0014812,2023-07-05,SKU_012,44,72.22,North
ORD_0014813,2023-07-05,SKU_013,36,133.02,North
ORD_0014814,2023-07-05,SKU_014,36,114.4,North
ORD_0014815,2023-07-05,SKU_015,32,116.7,North
ORD_0014816,2023-07-05,SKU_016,46,55.1,North
ORD_0014817,2023-07-05,SKU_017,22,75.98,North
ORD_0014818,2023-07-05,SKU_018,14,34.97,North
ORD_0014819,2023-07-05,SKU_019,49,49.55,North
ORD_0014820,2023-07-05,SKU_020,22,90.86,North
ORD_0014821,2023-07-05,SKU_001,13,72.53,South
ORD_0014822,2023-07-05,SKU_002,56,136.11,South
ORD_0014823,2023-07-05,SKU_003,25,91.45,South
ORD_0014824,2023-07-05,SKU_004,25,109.35,South
ORD_0014825,2023-07-05,SKU_005,31,75.2,South
ORD_0014826,2023-07-05,SKU_006,47,50.74,South
ORD_0014827,2023-07-05,SKU_007,12,79.18,South
ORD_0014828,2023-07-05,SKU_008,31,38.51,South
ORD_0014829,2023-07-05,SKU_009,13,106.06,South
ORD_0014830,2023-07-05,SKU_010,8,97.77,South
ORD_0014831,2023-07-05,SKU_011,26,104.87,South
ORD_0014832,2023-07-05,SKU_012,53,72.22,South
ORD_0014833,2023-07-05,SKU_013,51,133.02,South
ORD_0014834,2023-07-05,SKU_014,34,114.4,South
ORD_0014835,2023-07-05,SKU_015,43,116.7,South
ORD_0014836,2023-07-05,SKU_016,45,55.1,South
ORD_0014837,2023-07-05,SKU_017,26,75.98,South
ORD_0014838,2023-07-05,SKU_018,9,34.97,South
ORD_0014839,2023-07-05,SKU_019,23,49.55,South
ORD_0014840,2023-07-05,SKU_020,25,90.86,South
ORD_0014841,2023-07-05,SKU_001,9,72.53,East
ORD_0014842,2023-07-05,SKU_002,28,136.11,East
ORD_0014843,2023-07-05,SKU_003,28,91.45,East
ORD_0014844,2023-07-05,SKU_004,18,109.35,East
ORD_0014845,2023-07-05,SKU_005,18,75.2,East
ORD_0014846,2023-07-05,SKU_006,49,50.74,East
ORD_0014847,2023-07-05,SKU_007,8,79.18,East
ORD_0014848,2023-07-05,SKU_008,34,38.51,East
ORD_0014849,2023-07-05,SKU_009,18,106.06,East
ORD_0014850,2023-07-05,SKU_010,11,97.77,East
ORD_0014851,2023-07-05,SKU_011,33,104.87,East
ORD_0014852,2023-07-05,SKU_012,25,72.22,East
ORD_0014853,2023-07-05,SKU_013,47,133.02,East
ORD_0014854,2023-07-05,SKU_014,28,114.4,East
ORD_0014855,2023-07-05,SKU_015,37,116.7,East
ORD_0014856,2023-07-05,SKU_016,33,55.1,East
ORD_0014857,2023-07-05,SKU_017,14,75.98,East
ORD_0014858,2023-07-05,SKU_018,17,34.97,East
ORD_0014859,2023-07-05,SKU_019,27,49.55,East
ORD_0014860,2023-07-05,SKU_020,28,90.86,East
ORD_0014861,2023-07-05,SKU_001,12,72.53,West
ORD_0014862,2023-07-05,SKU_002,43,136.11,West
ORD_0014863,2023-07-05,SKU_003,28,91.45,West
ORD_0014864,2023-07-05,SKU_004,28,109.35,West
ORD_0014865,2023-07-05,SKU_005,26,75.2,West
ORD_0014866,2023-07-05,SKU_006,44,50.74,West
ORD_0014867,2023-07-05,SKU_007,8,79.18,West
ORD_0014868,2023-07-05,SKU_008,44,38.51,West
ORD_0014869,2023-07-05,SKU_009,28,106.06,West
ORD_0014870,2023-07-05,SKU_010,9,97.77,West
ORD_0014871,2023-07-05,SKU_011,22,104.87,West
ORD_0014872,2023-07-05,SKU_012,47,72.22,West
ORD_0014873,2023-07-05,SKU_013,43,133.02,West
ORD_0014874,2023-07-05,SKU_014,49,114.4,West
ORD_0014875,2023-07-05,SKU_015,43,116.7,West
ORD_0014876,2023-07-05,SKU_016,44,55.1,West
ORD_0014877,2023-07-05,SKU_017,35,75.98,West
ORD_0014878,2023-07-05,SKU_018,9,34.97,West
ORD_0014879,2023-07-05,SKU_019,48,49.55,West
ORD_0014880,2023-07-05,SKU_020,23,90.86,West
ORD_0014881,2023-07-06,SKU_001,8,72.53,North
ORD_0014882,2023-07-06,SKU_002,34,136.11,North
ORD_0014883,2023-07-06,SKU_003,41,91.45,North
ORD_0014884,2023-07-06,SKU_004,21,109.35,North
ORD_0014885,2023-07-06,SKU_005,27,75.2,North
ORD_0014886,2023-07-06,SKU_006,46,50.74,North
ORD_0014887,2023-07-06,SKU_007,18,79.18,North
ORD_0014888,2023-07-06,SKU_008,38,38.51,North
ORD_0014889,2023-07-06,SKU_009,19,106.06,North
ORD_0014890,2023-07-06,SKU_010,15,97.77,North
ORD_0014891,2023-07-06,SKU_011,33,104.87,North
ORD_0014892,2023-07-06,SKU_012,78,72.22,North
ORD_0014893,2023-07-06,SKU_013,41,133.02,North
ORD_0014894,2023-07-06,SKU_014,48,114.4,North
ORD_0014895,2023-07-06,SKU_015,39,116.7,North
ORD_0014896,2023-07-06,SKU_016,45,55.1,North
ORD_0014897,2023-07-06,SKU_017,37,75.98,North
ORD_0014898,2023-07-06,SKU_018,13,34.97,North
ORD_0014899,2023-07-06,SKU_019,40,49.55,North
ORD_0014900,2023-07-06,SKU_020,25,90.86,North
ORD_0014901,2023-07-06,SKU_001,5,72.53,South
ORD_0014902,2023-07-06,SKU_002,42,136.11,South
ORD_0014903,2023-07-06,SKU_003,47,91.45,South
ORD_0014904,2023-07-06,SKU_004,37,109.35,South
ORD_0014905,2023-07-06,SKU_005,25,75.2,South
ORD_0014906,2023-07-06,SKU_006,42,50.74,South
ORD_0014907,2023-07-06,SKU_007,8,79.18,South
ORD_0014908,2023-07-06,SKU_008,44,38.51,South
ORD_0014909,2023-07-06,SKU_009,13,106.06,South
ORD_0014910,2023-07-06,SKU_010,10,97.77,South
ORD_0014911,2023-07-06,SKU_011,25,104.87,South
ORD_0014912,2023-07-06,SKU_012,45,72.22,South
ORD_0014913,2023-07-06,SKU_013,44,133.02,South
ORD_0014914,2023-07-06,SKU_014,38,114.4,South
ORD_0014915,2023-07-06,SKU_015,39,116.7,South
ORD_0014916,2023-07-06,SKU_016,40,55.1,South
ORD_0014917,2023-07-06,SKU_017,22,75.98,South
ORD_0014918,2023-07-06,SKU_018,8,34.97,South
ORD_0014919,2023-07-06,SKU_019,31,49.55,South
ORD_0014920,2023-07-06,SKU_020,28,90.86,South
ORD_0014921,2023-07-06,SKU_001,5,72.53,East
ORD_0014922,2023-07-06,SKU_002,24,136.11,East
ORD_0014923,2023-07-06,SKU_003,21,91.45,East
ORD_0014924,2023-07-06,SKU_004,17,109.35,East
ORD_0014925,2023-07-06,SKU_005,19,75.2,East
ORD_0014926,2023-07-06,SKU_006,32,50.74,East
ORD_0014927,2023-07-06,SKU_007,7,79.18,East
ORD_0014928,2023-07-06,SKU_008,45,38.51,East
ORD_0014929,2023-07-06,SKU_009,17,106.06,East
ORD_0014930,2023-07-06,SKU_010,8,97.77,East
ORD_0014931,2023-07-06,SKU_011,20,104.87,East
ORD_0014932,2023-07-06,SKU_012,33,72.22,East
ORD_0014933,2023-07-06,SKU_013,35,133.02,East
ORD_0014934,2023-07-06,SKU_014,35,114.4,East
ORD_0014935,2023-07-06,SKU_015,35,116.7,East
ORD_0014936,2023-07-06,SKU_016,34,55.1,East
ORD_0014937,2023-07-06,SKU_017,15,75.98,East
ORD_0014938,2023-07-06,SKU_018,8,34.97,East
ORD_0014939,2023-07-06,SKU_019,41,49.55,East
ORD_0014940,2023-07-06,SKU_020,15,90.86,East
ORD_0014941,2023-07-06,SKU_001,8,72.53,West
ORD_0014942,2023-07-06,SKU_002,42,136.11,West
ORD_0014943,2023-07-06,SKU_003,30,91.45,West
ORD_0014944,2023-07-06,SKU_004,16,109.35,West
ORD_0014945,2023-07-06,SKU_005,18,75.2,West
ORD_0014946,2023-07-06,SKU_006,36,50.74,West
ORD_0014947,2023-07-06,SKU_007,8,79.18,West
ORD_0014948,2023-07-06,SKU_008,27,38.51,West
ORD_0014949,2023-07-06,SKU_009,17,106.06,West
ORD_0014950,2023-07-06,SKU_010,7,97.77,West
ORD_0014951,2023-07-06,SKU_011,19,104.87,West
ORD_0014952,2023-07-06,SKU_012,29,72.22,West
ORD_0014953,2023-07-06,SKU_013,36,133.02,West
ORD_0014954,2023-07-06,SKU_014,27,114.4,West
ORD_0014955,2023-07-06,SKU_015,26,116.7,West
ORD_0014956,2023-07-06,SKU_016,33,55.1,West
ORD_0014957,2023-07-06,SKU_017,20,75.98,West
ORD_0014958,2023-07-06,SKU_018,12,34.97,West
ORD_0014959,2023-07-06,SKU_019,39,49.55,West
ORD_0014960,2023-07-06,SKU_020,22,90.86,West
ORD_0014961,2023-07-07,SKU_001,7,72.53,North
ORD_0014962,2023-07-07,SKU_002,53,136.11,North
ORD_0014963,2023-07-07,SKU_003,33,91.45,North
ORD_0014964,2023-07-07,SKU_004,27,109.35,North
ORD_0014965,2023-07-07,SKU_005,30,75.2,North
ORD_0014966,2023-07-07,SKU_006,35,50.74,North
ORD_0014967,2023-07-07,SKU_007,9,79.18,North
ORD_0014968,2023-07-07,SKU_008,41,38.51,North
ORD_0014969,2023-07-07,SKU_009,9,106.06,North
ORD_0014970,2023-07-07,SKU_010,13,97.77,North
ORD_0014971,2023-07-07,SKU_011,33,104.87,North
ORD_0014972,2023-07-07,SKU_012,45,72.22,North
ORD_0014973,2023-07-07,SKU_013,43,133.02,North
ORD_0014974,2023-07-07,SKU_014,47,114.4,North
ORD_0014975,2023-07-07,SKU_015,33,116.7,North
ORD_0014976,2023-07-07,SKU_016,47,55.1,North
ORD_0014977,2023-07-07,SKU_017,26,75.98,North
ORD_0014978,2023-07-07,SKU_018,3,34.97,North
ORD_0014979,2023-07-07,SKU_019,44,49.55,North
ORD_0014980,2023-07-07,SKU_020,29,90.86,North
ORD_0014981,2023-07-07,SKU_001,6,72.53,South
ORD_0014982,2023-07-07,SKU_002,35,136.11,South
ORD_0014983,2023-07-07,SKU_003,33,91.45,South
ORD_0014984,2023-07-07,SKU_004,16,109.35,South
ORD_0014985,2023-07-07,SKU_005,20,75.2,South
ORD_0014986,2023-07-07,SKU_006,34,50.74,South
ORD_0014987,2023-07-07,SKU_007,12,79.18,South
ORD_0014988,2023-07-07,SKU_008,36,38.51,South
ORD_0014989,2023-07-07,SKU_009,14,106.06,South
ORD_0014990,2023-07-07,SKU_010,9,97.77,South
ORD_0014991,2023-07-07,SKU_011,11,104.87,South
ORD_0014992,2023-07-07,SKU_012,43,72.22,South
ORD_0014993,2023-07-07,SKU_013,32,133.02,South
ORD_0014994,2023-07-07,SKU_014,36,114.4,South
ORD_0014995,2023-07-07,SKU_015,30,116.7,South
ORD_0014996,2023-07-07,SKU_016,40,55.1,South
ORD_0014997,2023-07-07,SKU_017,29,75.98,South
ORD_0014998,2023-07-07,SKU_018,11,34.97,South
ORD_0014999,2023-07-07,SKU_019,33,49.55,South
ORD_0015000,2023-07-07,SKU_020,26,90.86,South
ORD_0015001,2023-07-07,SKU_001,7,72.53,East
ORD_0015002,2023-07-07,SKU_002,25,136.11,East
ORD_0015003,2023-07-07,SKU_003,22,91.45,East
ORD_0015004,2023-07-07,SKU_004,22,109.35,East
ORD_0015005,2023-07-07,SKU_005,23,75.2,East
ORD_0015006,2023-07-07,SKU_006,45,50.74,East
ORD_0015007,2023-07-07,SKU_007,9,79.18,East
ORD_0015008,2023-07-07,SKU_008,29,38.51,East
ORD_0015009,2023-07-07,SKU_009,11,106.06,East
ORD_0015010,2023-07-07,SKU_010,8,97.77,East
ORD_0015011,2023-07-07,SKU_011,19,104.87,East
ORD_0015012,2023-07-07,SKU_012,39,72.22,East
ORD_0015013,2023-07-07,SKU_013,42,133.02,East
ORD_0015014,2023-07-07,SKU_014,32,114.4,East
ORD_0015015,2023-07-07,SKU_015,36,116.7,East
ORD_0015016,2023-07-07,SKU_016,30,55.1,East
ORD_0015017,2023-07-07,SKU_017,26,75.98,East
ORD_0015018,2023-07-07,SKU_018,8,34.97,East
ORD_0015019,2023-07-07,SKU_019,32,49.55,East
ORD_0015020,2023-07-07,SKU_020,31,90.86,East
ORD_0015021,2023-07-07,SKU_001,8,72.53,West
ORD_0015022,2023-07-07,SKU_002,44,136.11,West
ORD_0015023,2023-07-07,SKU_003,30,91.45,West
ORD_0015024,2023-07-07,SKU_004,17,109.35,West
ORD_0015025,2023-07-07,SKU_005,20,75.2,West
ORD_0015026,2023-07-07,SKU_006,63,50.74,West
ORD_0015027,2023-07-07,SKU_007,12,79.18,West
ORD_0015028,2023-07-07,SKU_008,36,38.51,West
ORD_0015029,2023-07-07,SKU_009,14,106.06,West
ORD_0015030,2023-07-07,SKU_010,7,97.77,West
ORD_0015031,2023-07-07,SKU_011,30,104.87,West
ORD_0015032,2023-07-07,SKU_012,34,72.22,West
ORD_0015033,2023-07-07,SKU_013,31,133.02,West
ORD_0015034,2023-07-07,SKU_014,42,114.4,West
ORD_0015035,2023-07-07,SKU_015,43,116.7,West
ORD_0015036,2023-07-07,SKU_016,32,55.1,West
ORD_0015037,2023-07-07,SKU_017,38,75.98,West
ORD_0015038,2023-07-07,SKU_018,9,34.97,West
ORD_0015039,2023-07-07,SKU_019,38,49.55,West
ORD_0015040,2023-07-07,SKU_020,33,90.86,West
ORD_0015041,2023-07-08,SKU_001,13,72.53,North
ORD_0015042,2023-07-08,SKU_002,41,136.11,North
ORD_0015043,2023-07-08,SKU_003,49,91.45,North
ORD_0015044,2023-07-08,SKU_004,24,109.35,North
ORD_0015045,2023-07-08,SKU_005,27,75.2,North
ORD_0015046,2023-07-08,SKU_006,54,50.74,North
ORD_0015047,2023-07-08,SKU_007,6,79.18,North
ORD_0015048,2023-07-08,SKU_008,36,38.51,North
ORD_0015049,2023-07-08,SKU_009,23,106.06,North
ORD_0015050,2023-07-08,SKU_010,12,97.77,North
ORD_0015051,2023-07-08,SKU_011,36,104.87,North
ORD_0015052,2023-07-08,SKU_012,48,72.22,North
ORD_0015053,2023-07-08,SKU_013,40,133.02,North
ORD_0015054,2023-07-08,SKU_014,41,114.4,North
ORD_0015055,2023-07-08,SKU_015,43,116.7,North
ORD_0015056,2023-07-08,SKU_016,35,55.1,North
ORD_0015057,2023-07-08,SKU_017,31,75.98,North
ORD_0015058,2023-07-08,SKU_018,16,34.97,North
ORD_0015059,2023-07-08,SKU_019,47,49.55,North
ORD_0015060,2023-07-08,SKU_020,32,90.86,North
ORD_0015061,2023-07-08,SKU_001,8,72.53,South
ORD_0015062,2023-07-08,SKU_002,42,136.11,South
ORD_0015063,2023-07-08,SKU_003,44,91.45,South
ORD_0015064,2023-07-08,SKU_004,24,109.35,South
ORD_0015065,2023-07-08,SKU_005,24,75.2,South
ORD_0015066,2023-07-08,SKU_006,57,50.74,South
ORD_0015067,2023-07-08,SKU_007,13,79.18,South
ORD_0015068,2023-07-08,SKU_008,41,38.51,South
ORD_0015069,2023-07-08,SKU_009,18,106.06,South
ORD_0015070,2023-07-08,SKU_010,10,97.77,South
ORD_0015071,2023-07-08,SKU_011,36,104.87,South
ORD_0015072,2023-07-08,SKU_012,55,72.22,South
ORD_0015073,2023-07-08,SKU_013,41,133.02,South
ORD_0015074,2023-07-08,SKU_014,54,114.4,South
ORD_0015075,2023-07-08,SKU_015,41,116.7,South
ORD_0015076,2023-07-08,SKU_016,54,55.1,South
ORD_0015077,2023-07-08,SKU_017,36,75.98,South
ORD_0015078,2023-07-08,SKU_018,14,34.97,South
ORD_0015079,2023-07-08,SKU_019,63,49.55,South
ORD_0015080,2023-07-08,SKU_020,43,90.86,South
ORD_0015081,2023-07-08,SKU_001,15,72.53,East
ORD_0015082,2023-07-08,SKU_002,54,136.11,East
ORD_0015083,2023-07-08,SKU_003,61,91.45,East
ORD_0015084,2023-07-08,SKU_004,26,109.35,East
ORD_0015085,2023-07-08,SKU_005,34,75.2,East
ORD_0015086,2023-07-08,SKU_006,50,50.74,East
ORD_0015087,2023-07-08,SKU_007,7,79.18,East
ORD_0015088,2023-07-08,SKU_008,52,38.51,East
ORD_0015089,2023-07-08,SKU_009,15,106.06,East
ORD_0015090,2023-07-08,SKU_010,10,97.77,East
ORD_0015091,2023-07-08,SKU_011,26,104.87,East
ORD_0015092,2023-07-08,SKU_012,55,72.22,East
ORD_0015093,2023-07-08,SKU_013,46,133.02,East
ORD_0015094,2023-07-08,SKU_014,51,114.4,East
ORD_0015095,2023-07-08,SKU_015,46,116.7,East
ORD_0015096,2023-07-08,SKU_016,49,55.1,East
ORD_0015097,2023-07-08,SKU_017,35,75.98,East
ORD_0015098,2023-07-08,SKU_018,18,34.97,East
ORD_0015099,2023-07-08,SKU_019,42,49.55,East
ORD_0015100,2023-07-08,SKU_020,33,90.86,East
ORD_0015101,2023-07-08,SKU_001,12,72.53,West
ORD_0015102,2023-07-08,SKU_002,44,136.11,West
ORD_0015103,2023-07-08,SKU_003,46,91.45,West
ORD_0015104,2023-07-08,SKU_004,40,109.35,West
ORD_0015105,2023-07-08,SKU_005,31,75.2,West
ORD_0015106,2023-07-08,SKU_006,49,50.74,West
ORD_0015107,2023-07-08,SKU_007,9,79.18,West
ORD_0015108,2023-07-08,SKU_008,47,38.51,West
ORD_0015109,2023-07-08,SKU_009,14,106.06,West
ORD_0015110,2023-07-08,SKU_010,10,97.77,West
ORD_0015111,2023-07-08,SKU_011,36,104.87,West
ORD_0015112,2023-07-08,SKU_012,65,72.22,West
ORD_0015113,2023-07-08,SKU_013,51,133.02,West
ORD_0015114,2023-07-08,SKU_014,33,114.4,West
ORD_0015115,2023-07-08,SKU_015,44,116.7,West
ORD_0015116,2023-07-08,SKU_016,40,55.1,West
ORD_0015117,2023-07-08,SKU_017,43,75.98,West
ORD_0015118,2023-07-08,SKU_018,19,34.97,West
ORD_0015119,2023-07-08,SKU_019,64,49.55,West
ORD_0015120,2023-07-08,SKU_020,30,90.86,West
ORD_0015121,2023-07-09,SKU_001,12,72.53,North
ORD_0015122,2023-07-09,SKU_002,46,136.11,North
ORD_0015123,2023-07-09,SKU_003,41,91.45,North
ORD_0015124,2023-07-09,SKU_004,32,109.35,North
ORD_0015125,2023-07-09,SKU_005,33,75.2,North
ORD_0015126,2023-07-09,SKU_006,44,50.74,North
ORD_0015127,2023-07-09,SKU_007,12,79.18,North
ORD_0015128,2023-07-09,SKU_008,49,38.51,North
ORD_0015129,2023-07-09,SKU_009,11,106.06,North
ORD_0015130,2023-07-09,SKU_010,23,97.77,North
ORD_0015131,2023-07-09,SKU_011,28,104.87,North
ORD_0015132,2023-07-09,SKU_012,75,72.22,North
ORD_0015133,2023-07-09,SKU_013,50,133.02,North
ORD_0015134,2023-07-09,SKU_014,45,114.4,North
ORD_0015135,2023-07-09,SKU_015,44,116.7,North
ORD_0015136,2023-07-09,SKU_016,50,55.1,North
ORD_0015137,2023-07-09,SKU_017,33,75.98,North
ORD_0015138,2023-07-09,SKU_018,16,34.97,North
ORD_0015139,2023-07-09,SKU_019,49,49.55,North
ORD_0015140,2023-07-09,SKU_020,31,90.86,North
ORD_0015141,2023-07-09,SKU_001,11,72.53,South
ORD_0015142,2023-07-09,SKU_002,48,136.11,South
ORD_0015143,2023-07-09,SKU_003,45,91.45,South
ORD_0015144,2023-07-09,SKU_004,27,109.35,South
ORD_0015145,2023-07-09,SKU_005,30,75.2,South
ORD_0015146,2023-07-09,SKU_006,63,50.74,South
ORD_0015147,2023-07-09,SKU_007,8,79.18,South
ORD_0015148,2023-07-09,SKU_008,37,38.51,South
ORD_0015149,2023-07-09,SKU_009,19,106.06,South
ORD_0015150,2023-07-09,SKU_010,12,97.77,South
ORD_0015151,2023-07-09,SKU_011,39,104.87,South
ORD_0015152,2023-07-09,SKU_012,58,72.22,South
ORD_0015153,2023-07-09,SKU_013,41,133.02,South
ORD_0015154,2023-07-09,SKU_014,46,114.4,South
ORD_0015155,2023-07-09,SKU_015,38,116.7,South
ORD_0015156,2023-07-09,SKU_016,41,55.1,South
ORD_0015157,2023-07-09,SKU_017,39,75.98,South
ORD_0015158,2023-07-09,SKU_018,16,34.97,South
ORD_0015159,2023-07-09,SKU_019,55,49.55,South
ORD_0015160,2023-07-09,SKU_020,32,90.86,South
ORD_0015161,2023-07-09,SKU_001,20,72.53,East
ORD_0015162,2023-07-09,SKU_002,62,136.11,East
ORD_0015163,2023-07-09,SKU_003,36,91.45,East
ORD_0015164,2023-07-09,SKU_004,32,109.35,East
ORD_0015165,2023-07-09,SKU_005,21,75.2,East
ORD_0015166,2023-07-09,SKU_006,50,50.74,East
ORD_0015167,2023-07-09,SKU_007,10,79.18,East
ORD_0015168,2023-07-09,SKU_008,49,38.51,East
ORD_0015169,2023-07-09,SKU_009,15,106.06,East
ORD_0015170,2023-07-09,SKU_010,10,97.77,East
ORD_0015171,2023-07-09,SKU_011,38,104.87,East
ORD_0015172,2023-07-09,SKU_012,62,72.22,East
ORD_0015173,2023-07-09,SKU_013,52,133.02,East
ORD_0015174,2023-07-09,SKU_014,53,114.4,East
ORD_0015175,2023-07-09,SKU_015,38,116.7,East
ORD_0015176,2023-07-09,SKU_016,49,55.1,East
ORD_0015177,2023-07-09,SKU_017,33,75.98,East
ORD_0015178,2023-07-09,SKU_018,16,34.97,East
ORD_0015179,2023-07-09,SKU_019,45,49.55,East
ORD_0015180,2023-07-09,SKU_020,26,90.86,East
ORD_0015181,2023-07-09,SKU_001,8,72.53,West
ORD_0015182,2023-07-09,SKU_002,50,136.11,West
