snapshot_date,sku_id,warehouse_id,on_hand_qty,reserved_qty,last_movement_date,unit_cost
2023-07-12,SKU_008,WH_SOUTH,1723,0,2023-07-12,83.95
2023-07-12,SKU_009,WH_SOUTH,353,0,2023-07-12,34.61
2023-07-12,SKU_010,WH_SOUTH,349,0,2023-07-12,58.78
2023-07-12,SKU_011,WH_SOUTH,967,0,2023-07-12,52.81
2023-07-12,SKU_012,WH_SOUTH,1209,0,2023-07-12,94.51
2023-07-12,SKU_013,WH_SOUTH,686,0,2023-07-12,73.29
2023-07-12,SKU_014,WH_SOUTH,755,0,2023-07-12,86.71
2023-07-12,SKU_015,WH_SOUTH,641,0,2023-07-12,58.26
2023-07-12,SKU_016,WH_SOUTH,660,0,2023-07-12,42.04
2023-07-12,SKU_017,WH_SOUTH,670,0,2023-07-12,66.59
2023-07-12,SKU_018,WH_SOUTH,267,0,2023-07-12,29.79
2023-07-12,SKU_019,WH_SOUTH,677,0,2023-07-12,87.07
2023-07-12,SKU_020,WH_SOUTH,416,0,2023-07-12,72.37
2023-07-12,SKU_001,WH_EAST,238,0,2023-07-12,83.05
2023-07-12,SKU_002,WH_EAST,1078,0,2023-07-12,57.92
2023-07-12,SKU_003,WH_EAST,1418,0,2023-07-12,89.39
2023-07-12,SKU_004,WH_EAST,458,0,2023-07-12,77.3
2023-07-12,SKU_005,WH_EAST,328,0,2023-07-12,32.06
2023-07-12,SKU_006,WH_EAST,1890,0,2023-07-12,98.17
2023-07-12,SKU_007,WH_EAST,244,0,2023-07-12,82.09
2023-07-12,SKU_008,WH_EAST,1683,0,2023-07-12,83.95
2023-07-12,SKU_009,WH_EAST,338,0,2023-07-12,34.61
2023-07-12,SKU_010,WH_EAST,336,0,2023-07-12,58.78
2023-07-12,SKU_011,WH_EAST,943,0,2023-07-12,52.81
2023-07-12,SKU_012,WH_EAST,1172,0,2023-07-12,94.51
2023-07-12,SKU_013,WH_EAST,648,0,2023-07-12,73.29
2023-07-12,SKU_014,WH_EAST,721,0,2023-07-12,86.71
2023-07-12,SKU_015,WH_EAST,604,0,2023-07-12,58.26
2023-07-12,SKU_016,WH_EAST,620,0,2023-07-12,42.04
2023-07-12,SKU_017,WH_EAST,636,0,2023-07-12,66.59
2023-07-12,SKU_018,WH_EAST,254,0,2023-07-12,29.79
2023-07-12,SKU_019,WH_EAST,635,0,2023-07-12,87.07
2023-07-12,SKU_020,WH_EAST,398,0,2023-07-12,72.37
2023-07-12,SKU_001,WH_WEST,233,0,2023-07-12,83.05
2023-07-12,SKU_002,WH_WEST,1037,0,2023-07-12,57.92
2023-07-12,SKU_003,WH_WEST,1386,0,2023-07-12,89.39
2023-07-12,SKU_004,WH_WEST,441,0,2023-07-12,77.3
2023-07-12,SKU_005,WH_WEST,310,0,2023-07-12,32.06
2023-07-12,SKU_006,WH_WEST,1844,0,2023-07-12,98.17
2023-07-12,SKU_007,WH_WEST,239,0,2023-07-12,82.09
2023-07-12,SKU_008,WH_WEST,1642,0,2023-07-12,83.95
2023-07-12,SKU_009,WH_WEST,318,0,2023-07-12,34.61
2023-07-12,SKU_010,WH_WEST,324,0,2023-07-12,58.78
2023-07-12,SKU_011,WH_WEST,915,0,2023-07-12,52.81
2023-07-12,SKU_012,WH_WEST,1131,0,2023-07-12,94.51
2023-07-12,SKU_013,WH_WEST,615,0,2023-07-12,73.29
2023-07-12,SKU_014,WH_WEST,693,0,2023-07-12,86.71
2023-07-12,SKU_015,WH_WEST,574,0,2023-07-12,58.26
2023-07-12,SKU_016,WH_WEST,584,0,2023-07-12,42.04
2023-07-12,SKU_017,WH_WEST,609,0,2023-07-12,66.59
2023-07-12,SKU_018,WH_WEST,240,0,2023-07-12,29.79
2023-07-12,SKU_019,WH_WEST,1814,0,2023-07-12,87.07
2023-07-12,SKU_020,WH_WEST,376,0,2023-07-12,72.37
2023-07-13,SKU_001,WH_NORTH,226,0,2023-07-13,83.05
2023-07-13,SKU_002,WH_NORTH,1008,0,2023-07-13,57.92
2023-07-13,SKU_003,WH_NORTH,1356,0,2023-07-13,89.39
2023-07-13,SKU_004,WH_NORTH,413,0,2023-07-13,77.3
2023-07-13,SKU_005,WH_NORTH,280,0,2023-07-13,32.06
2023-07-13,SKU_006,WH_NORTH,1810,0,2023-07-13,98.17
2023-07-13,SKU_007,WH_NORTH,232,0,2023-07-13,82.09
2023-07-13,SKU_008,WH_NORTH,1611,0,2023-07-13,83.95
2023-07-13,SKU_009,WH_NORTH,301,0,2023-07-13,34.61
2023-07-13,SKU_010,WH_NORTH,318,0,2023-07-13,58.78
2023-07-13,SKU_011,WH_NORTH,889,0,2023-07-13,52.81
2023-07-13,SKU_012,WH_NORTH,1069,0,2023-07-13,94.51
2023-07-13,SKU_013,WH_NORTH,584,0,2023-07-13,73.29
2023-07-13,SKU_014,WH_NORTH,646,0,2023-07-13,86.71
2023-07-13,SKU_015,WH_NORTH,533,0,2023-07-13,58.26
2023-07-13,SKU_016,WH_NORTH,543,0,2023-07-13,42.04
2023-07-13,SKU_017,WH_NORTH,576,0,2023-07-13,66.59
2023-07-13,SKU_018,WH_NORTH,227,0,2023-07-13,29.79
2023-07-13,SKU_019,WH_NORTH,1767,0,2023-07-13,87.07
2023-07-13,SKU_020,WH_NORTH,1085,0,2023-07-13,72.37
2023-07-13,SKU_001,WH_SOUTH,215,0,2023-07-13,83.05
2023-07-13,SKU_002,WH_SOUTH,970,0,2023-07-13,57.92
2023-07-13,SKU_003,WH_SOUTH,1329,0,2023-07-13,89.39
2023-07-13,SKU_004,WH_SOUTH,391,0,2023-07-13,77.3
2023-07-13,SKU_005,WH_SOUTH,252,0,2023-07-13,32.06
2023-07-13,SKU_006,WH_SOUTH,1767,0,2023-07-13,98.17
2023-07-13,SKU_007,WH_SOUTH,222,0,2023-07-13,82.09
2023-07-13,SKU_008,WH_SOUTH,1577,0,2023-07-13,83.95
2023-07-13,SKU_009,WH_SOUTH,293,0,2023-07-13,34.61
2023-07-13,SKU_010,WH_SOUTH,310,0,2023-07-13,58.78
2023-07-13,SKU_011,WH_SOUTH,858,0,2023-07-13,52.81
2023-07-13,SKU_012,WH_SOUTH,1022,0,2023-07-13,94.51
2023-07-13,SKU_013,WH_SOUTH,533,0,2023-07-13,73.29
2023-07-13,SKU_014,WH_SOUTH,609,0,2023-07-13,86.71
2023-07-13,SKU_015,WH_SOUTH,514,0,2023-07-13,58.26
2023-07-13,SKU_016,WH_SOUTH,504,0,2023-07-13,42.04
2023-07-13,SKU_017,WH_SOUTH,553,0,2023-07-13,66.59
2023-07-13,SKU_018,WH_SOUTH,218,0,2023-07-13,29.79
2023-07-13,SKU_019,WH_SOUTH,1720,0,2023-07-13,87.07
2023-07-13,SKU_020,WH_SOUTH,1060,0,2023-07-13,72.37
2023-07-13,SKU_001,WH_EAST,207,0,2023-07-13,83.05
2023-07-13,SKU_002,WH_EAST,929,0,2023-07-13,57.92
2023-07-13,SKU_003,WH_EAST,1306,0,2023-07-13,89.39
2023-07-13,SKU_004,WH_EAST,359,0,2023-07-13,77.3
2023-07-13,SKU_005,WH_EAST,691,0,2023-07-13,32.06
2023-07-13,SKU_006,WH_EAST,1728,0,2023-07-13,98.17
2023-07-13,SKU_007,WH_EAST,212,0,2023-07-13,82.09
2023-07-13,SKU_008,WH_EAST,1535,0,2023-07-13,83.95
2023-07-13,SKU_009,WH_EAST,273,0,2023-07-13,34.61
2023-07-13,SKU_010,WH_EAST,299,0,2023-07-13,58.78
2023-07-13,SKU_011,WH_EAST,832,0,2023-07-13,52.81
2023-07-13,SKU_012,WH_EAST,966,0,2023-07-13,94.51
2023-07-13,SKU_013,WH_EAST,495,0,2023-07-13,73.29
2023-07-13,SKU_014,WH_EAST,571,0,2023-07-13,86.71
2023-07-13,SKU_015,WH_EAST,473,0,2023-07-13,58.26
2023-07-13,SKU_016,WH_EAST,469,0,2023-07-13,42.04
2023-07-13,SKU_017,WH_EAST,528,0,2023-07-13,66.59
2023-07-13,SKU_018,WH_EAST,205,0,2023-07-13,29.79
2023-07-13,SKU_019,WH_EAST,1678,0,2023-07-13,87.07
2023-07-13,SKU_020,WH_EAST,1033,0,2023-07-13,72.37
2023-07-13,SKU_001,WH_WEST,198,0,2023-07-13,83.05
2023-07-13,SKU_002,WH_WEST,896,0,2023-07-13,57.92
2023-07-13,SKU_003,WH_WEST,1279,0,2023-07-13,89.39
2023-07-13,SKU_004,WH_WEST,333,0,2023-07-13,77.3
2023-07-13,SKU_005,WH_WEST,670,0,2023-07-13,32.06
2023-07-13,SKU_006,WH_WEST,1693,0,2023-07-13,98.17
2023-07-13,SKU_007,WH_WEST,209,0,2023-07-13,82.09
2023-07-13,SKU_008,WH_WEST,1498,0,2023-07-13,83.95
2023-07-13,SKU_009,WH_WEST,258,0,2023-07-13,34.61
2023-07-13,SKU_010,WH_WEST,286,0,2023-07-13,58.78
2023-07-13,SKU_011,WH_WEST,806,0,2023-07-13,52.81
2023-07-13,SKU_012,WH_WEST,933,0,2023-07-13,94.51
2023-07-13,SKU_013,WH_WEST,454,0,2023-07-13,73.29
2023-07-13,SKU_014,WH_WEST,529,0,2023-07-13,86.71
2023-07-13,SKU_015,WH_WEST,1345,0,2023-07-13,58.26
2023-07-13,SKU_016,WH_WEST,429,0,2023-07-13,42.04
2023-07-13,SKU_017,WH_WEST,509,0,2023-07-13,66.59
2023-07-13,SKU_018,WH_WEST,197,0,2023-07-13,29.79
2023-07-13,SKU_019,WH_WEST,1650,0,2023-07-13,87.07
2023-07-13,SKU_020,WH_WEST,1008,0,2023-07-13,72.37
2023-07-14,SKU_001,WH_NORTH,189,0,2023-07-14,83.05
2023-07-14,SKU_002,WH_NORTH,849,0,2023-07-14,57.92
2023-07-14,SKU_003,WH_NORTH,1238,0,2023-07-14,89.39
2023-07-14,SKU_004,WH_NORTH,300,0,2023-07-14,77.3
2023-07-14,SKU_005,WH_NORTH,651,0,2023-07-14,32.06
2023-07-14,SKU_006,WH_NORTH,1646,0,2023-07-14,98.17
2023-07-14,SKU_007,WH_NORTH,200,0,2023-07-14,82.09
2023-07-14,SKU_008,WH_NORTH,1452,0,2023-07-14,83.95
2023-07-14,SKU_009,WH_NORTH,240,0,2023-07-14,34.61
2023-07-14,SKU_010,WH_NORTH,271,0,2023-07-14,58.78
2023-07-14,SKU_011,WH_NORTH,774,0,2023-07-14,52.81
2023-07-14,SKU_012,WH_NORTH,892,0,2023-07-14,94.51
2023-07-14,SKU_013,WH_NORTH,1269,0,2023-07-14,73.29
2023-07-14,SKU_014,WH_NORTH,490,0,2023-07-14,86.71
2023-07-14,SKU_015,WH_NORTH,1307,0,2023-07-14,58.26
2023-07-14,SKU_016,WH_NORTH,1141,0,2023-07-14,42.04
2023-07-14,SKU_017,WH_NORTH,476,0,2023-07-14,66.59
2023-07-14,SKU_018,WH_NORTH,187,0,2023-07-14,29.79
2023-07-14,SKU_019,WH_NORTH,1612,0,2023-07-14,87.07
2023-07-14,SKU_020,WH_NORTH,983,0,2023-07-14,72.37
2023-07-14,SKU_001,WH_SOUTH,183,0,2023-07-14,83.05
2023-07-14,SKU_002,WH_SOUTH,816,0,2023-07-14,57.92
2023-07-14,SKU_003,WH_SOUTH,1199,0,2023-07-14,89.39
2023-07-14,SKU_004,WH_SOUTH,828,0,2023-07-14,77.3
2023-07-14,SKU_005,WH_SOUTH,619,0,2023-07-14,32.06
2023-07-14,SKU_006,WH_SOUTH,1604,0,2023-07-14,98.17
2023-07-14,SKU_007,WH_SOUTH,186,0,2023-07-14,82.09
2023-07-14,SKU_008,WH_SOUTH,1415,0,2023-07-14,83.95
2023-07-14,SKU_009,WH_SOUTH,221,0,2023-07-14,34.61
2023-07-14,SKU_010,WH_SOUTH,263,0,2023-07-14,58.78
2023-07-14,SKU_011,WH_SOUTH,741,0,2023-07-14,52.81
2023-07-14,SKU_012,WH_SOUTH,840,0,2023-07-14,94.51
2023-07-14,SKU_013,WH_SOUTH,1237,0,2023-07-14,73.29
2023-07-14,SKU_014,WH_SOUTH,1420,0,2023-07-14,86.71
2023-07-14,SKU_015,WH_SOUTH,1282,0,2023-07-14,58.26
2023-07-14,SKU_016,WH_SOUTH,1098,0,2023-07-14,42.04
2023-07-14,SKU_017,WH_SOUTH,445,0,2023-07-14,66.59
2023-07-14,SKU_018,WH_SOUTH,170,0,2023-07-14,29.79
2023-07-14,SKU_019,WH_SOUTH,1580,0,2023-07-14,87.07
2023-07-14,SKU_020,WH_SOUTH,956,0,2023-07-14,72.37
2023-07-14,SKU_001,WH_EAST,174,0,2023-07-14,83.05
2023-07-14,SKU_002,WH_EAST,775,0,2023-07-14,57.92
2023-07-14,SKU_003,WH_EAST,1159,0,2023-07-14,89.39
2023-07-14,SKU_004,WH_EAST,801,0,2023-07-14,77.3
2023-07-14,SKU_005,WH_EAST,601,0,2023-07-14,32.06
2023-07-14,SKU_006,WH_EAST,1555,0,2023-07-14,98.17
2023-07-14,SKU_007,WH_EAST,176,0,2023-07-14,82.09
2023-07-14,SKU_008,WH_EAST,1376,0,2023-07-14,83.95
2023-07-14,SKU_009,WH_EAST,623,0,2023-07-14,34.61
2023-07-14,SKU_010,WH_EAST,254,0,2023-07-14,58.78
2023-07-14,SKU_011,WH_EAST,719,0,2023-07-14,52.81
2023-07-14,SKU_012,WH_EAST,785,0,2023-07-14,94.51
2023-07-14,SKU_013,WH_EAST,1192,0,2023-07-14,73.29
2023-07-14,SKU_014,WH_EAST,1383,0,2023-07-14,86.71
2023-07-14,SKU_015,WH_EAST,1233,0,2023-07-14,58.26
2023-07-14,SKU_016,WH_EAST,1059,0,2023-07-14,42.04
2023-07-14,SKU_017,WH_EAST,410,0,2023-07-14,66.59
2023-07-14,SKU_018,WH_EAST,154,0,2023-07-14,29.79
2023-07-14,SKU_019,WH_EAST,1541,0,2023-07-14,87.07
2023-07-14,SKU_020,WH_EAST,931,0,2023-07-14,72.37
2023-07-14,SKU_001,WH_WEST,166,0,2023-07-14,83.05
2023-07-14,SKU_002,WH_WEST,738,0,2023-07-14,57.92
2023-07-14,SKU_003,WH_WEST,1131,0,2023-07-14,89.39
2023-07-14,SKU_004,WH_WEST,779,0,2023-07-14,77.3
2023-07-14,SKU_005,WH_WEST,573,0,2023-07-14,32.06
2023-07-14,SKU_006,WH_WEST,1516,0,2023-07-14,98.17
2023-07-14,SKU_007,WH_WEST,167,0,2023-07-14,82.09
2023-07-14,SKU_008,WH_WEST,1333,0,2023-07-14,83.95
2023-07-14,SKU_009,WH_WEST,603,0,2023-07-14,34.61
2023-07-14,SKU_010,WH_WEST,243,0,2023-07-14,58.78
2023-07-14,SKU_011,WH_WEST,690,0,2023-07-14,52.81
2023-07-14,SKU_012,WH_WEST,736,0,2023-07-14,94.51
2023-07-14,SKU_013,WH_WEST,1153,0,2023-07-14,73.29
2023-07-14,SKU_014,WH_WEST,1341,0,2023-07-14,86.71
2023-07-14,SKU_015,WH_WEST,1197,0,2023-07-14,58.26
2023-07-14,SKU_016,WH_WEST,1017,0,2023-07-14,42.04
2023-07-14,SKU_017,WH_WEST,383,0,2023-07-14,66.59
2023-07-14,SKU_018,WH_WEST,143,0,2023-07-14,29.79
2023-07-14,SKU_019,WH_WEST,1507,0,2023-07-14,87.07
2023-07-14,SKU_020,WH_WEST,903,0,2023-07-14,72.37
2023-07-15,SKU_001,WH_NORTH,159,0,2023-07-15,83.05
2023-07-15,SKU_002,WH_NORTH,699,0,2023-07-15,57.92
2023-07-15,SKU_003,WH_NORTH,1087,0,2023-07-15,89.39
2023-07-15,SKU_004,WH_NORTH,744,0,2023-07-15,77.3
2023-07-15,SKU_005,WH_NORTH,550,0,2023-07-15,32.06
2023-07-15,SKU_006,WH_NORTH,1467,0,2023-07-15,98.17
2023-07-15,SKU_007,WH_NORTH,154,0,2023-07-15,82.09
2023-07-15,SKU_008,WH_NORTH,1286,0,2023-07-15,83.95
2023-07-15,SKU_009,WH_NORTH,581,0,2023-07-15,34.61
2023-07-15,SKU_010,WH_NORTH,235,0,2023-07-15,58.78
2023-07-15,SKU_011,WH_NORTH,665,0,2023-07-15,52.81
2023-07-15,SKU_012,WH_NORTH,693,0,2023-07-15,94.51
2023-07-15,SKU_013,WH_NORTH,1114,0,2023-07-15,73.29
2023-07-15,SKU_014,WH_NORTH,1305,0,2023-07-15,86.71
2023-07-15,SKU_015,WH_NORTH,1164,0,2023-07-15,58.26
2023-07-15,SKU_016,WH_NORTH,983,0,2023-07-15,42.04
2023-07-15,SKU_017,WH_NORTH,1110,0,2023-07-15,66.59
2023-07-15,SKU_018,WH_NORTH,133,0,2023-07-15,29.79
2023-07-15,SKU_019,WH_NORTH,1466,0,2023-07-15,87.07
2023-07-15,SKU_020,WH_NORTH,878,0,2023-07-15,72.37
2023-07-15,SKU_001,WH_SOUTH,148,0,2023-07-15,83.05
2023-07-15,SKU_002,WH_SOUTH,650,0,2023-07-15,57.92
2023-07-15,SKU_003,WH_SOUTH,1051,0,2023-07-15,89.39
2023-07-15,SKU_004,WH_SOUTH,711,0,2023-07-15,77.3
2023-07-15,SKU_005,WH_SOUTH,522,0,2023-07-15,32.06
2023-07-15,SKU_006,WH_SOUTH,1413,0,2023-07-15,98.17
2023-07-15,SKU_007,WH_SOUTH,143,0,2023-07-15,82.09
2023-07-15,SKU_008,WH_SOUTH,1235,0,2023-07-15,83.95
2023-07-15,SKU_009,WH_SOUTH,565,0,2023-07-15,34.61
2023-07-15,SKU_010,WH_SOUTH,222,0,2023-07-15,58.78
2023-07-15,SKU_011,WH_SOUTH,628,0,2023-07-15,52.81
2023-07-15,SKU_012,WH_SOUTH,622,0,2023-07-15,94.51
2023-07-15,SKU_013,WH_SOUTH,1069,0,2023-07-15,73.29
2023-07-15,SKU_014,WH_SOUTH,1241,0,2023-07-15,86.71
2023-07-15,SKU_015,WH_SOUTH,1112,0,2023-07-15,58.26
2023-07-15,SKU_016,WH_SOUTH,926,0,2023-07-15,42.04
2023-07-15,SKU_017,WH_SOUTH,1068,0,2023-07-15,66.59
2023-07-15,SKU_018,WH_SOUTH,124,0,2023-07-15,29.79
2023-07-15,SKU_019,WH_SOUTH,1408,0,2023-07-15,87.07
2023-07-15,SKU_020,WH_SOUTH,851,0,2023-07-15,72.37
2023-07-15,SKU_001,WH_EAST,135,0,2023-07-15,83.05
2023-07-15,SKU_002,WH_EAST,597,0,2023-07-15,57.92
2023-07-15,SKU_003,WH_EAST,1003,0,2023-07-15,89.39
2023-07-15,SKU_004,WH_EAST,692,0,2023-07-15,77.3
2023-07-15,SKU_005,WH_EAST,488,0,2023-07-15,32.06
2023-07-15,SKU_006,WH_EAST,1359,0,2023-07-15,98.17
2023-07-15,SKU_007,WH_EAST,363,0,2023-07-15,82.09
2023-07-15,SKU_008,WH_EAST,1203,0,2023-07-15,83.95
2023-07-15,SKU_009,WH_EAST,546,0,2023-07-15,34.61
2023-07-15,SKU_010,WH_EAST,210,0,2023-07-15,58.78
2023-07-15,SKU_011,WH_EAST,590,0,2023-07-15,52.81
2023-07-15,SKU_012,WH_EAST,567,0,2023-07-15,94.51
2023-07-15,SKU_013,WH_EAST,1026,0,2023-07-15,73.29
2023-07-15,SKU_014,WH_EAST,1197,0,2023-07-15,86.71
2023-07-15,SKU_015,WH_EAST,1061,0,2023-07-15,58.26
2023-07-15,SKU_016,WH_EAST,879,0,2023-07-15,42.04
2023-07-15,SKU_017,WH_EAST,1039,0,2023-07-15,66.59
2023-07-15,SKU_018,WH_EAST,340,0,2023-07-15,29.79
2023-07-15,SKU_019,WH_EAST,1354,0,2023-07-15,87.07
2023-07-15,SKU_020,WH_EAST,811,0,2023-07-15,72.37
2023-07-15,SKU_001,WH_WEST,123,0,2023-07-15,83.05
2023-07-15,SKU_002,WH_WEST,1739,0,2023-07-15,57.92
2023-07-15,SKU_003,WH_WEST,965,0,2023-07-15,89.39
2023-07-15,SKU_004,WH_WEST,669,0,2023-07-15,77.3
2023-07-15,SKU_005,WH_WEST,462,0,2023-07-15,32.06
2023-07-15,SKU_006,WH_WEST,1305,0,2023-07-15,98.17
2023-07-15,SKU_007,WH_WEST,351,0,2023-07-15,82.09
2023-07-15,SKU_008,WH_WEST,1154,0,2023-07-15,83.95
2023-07-15,SKU_009,WH_WEST,529,0,2023-07-15,34.61
2023-07-15,SKU_010,WH_WEST,201,0,2023-07-15,58.78
2023-07-15,SKU_011,WH_WEST,562,0,2023-07-15,52.81
2023-07-15,SKU_012,WH_WEST,1523,0,2023-07-15,94.51
2023-07-15,SKU_013,WH_WEST,982,0,2023-07-15,73.29
2023-07-15,SKU_014,WH_WEST,1148,0,2023-07-15,86.71
2023-07-15,SKU_015,WH_WEST,1024,0,2023-07-15,58.26
2023-07-15,SKU_016,WH_WEST,844,0,2023-07-15,42.04
2023-07-15,SKU_017,WH_WEST,1000,0,2023-07-15,66.59
2023-07-15,SKU_018,WH_WEST,328,0,2023-07-15,29.79
2023-07-15,SKU_019,WH_WEST,1318,0,2023-07-15,87.07
2023-07-15,SKU_020,WH_WEST,775,0,2023-07-15,72.37
2023-07-16,SKU_001,WH_NORTH,117,0,2023-07-16,83.05
2023-07-16,SKU_002,WH_NORTH,1702,0,2023-07-16,57.92
2023-07-16,SKU_003,WH_NORTH,935,0,2023-07-16,89.39
2023-07-16,SKU_004,WH_NORTH,647,0,2023-07-16,77.3
2023-07-16,SKU_005,WH_NORTH,441,0,2023-07-16,32.06
2023-07-16,SKU_006,WH_NORTH,1262,0,2023-07-16,98.17
2023-07-16,SKU_007,WH_NORTH,346,0,2023-07-16,82.09
2023-07-16,SKU_008,WH_NORTH,1111,0,2023-07-16,83.95
2023-07-16,SKU_009,WH_NORTH,519,0,2023-07-16,34.61
2023-07-16,SKU_010,WH_NORTH,190,0,2023-07-16,58.78
2023-07-16,SKU_011,WH_NORTH,530,0,2023-07-16,52.81
2023-07-16,SKU_012,WH_NORTH,1475,0,2023-07-16,94.51
2023-07-16,SKU_013,WH_NORTH,948,0,2023-07-16,73.29
2023-07-16,SKU_014,WH_NORTH,1114,0,2023-07-16,86.71
2023-07-16,SKU_015,WH_NORTH,984,0,2023-07-16,58.26
2023-07-16,SKU_016,WH_NORTH,797,0,2023-07-16,42.04
2023-07-16,SKU_017,WH_NORTH,975,0,2023-07-16,66.59
2023-07-16,SKU_018,WH_NORTH,317,0,2023-07-16,29.79
2023-07-16,SKU_019,WH_NORTH,1282,0,2023-07-16,87.07
2023-07-16,SKU_020,WH_NORTH,746,0,2023-07-16,72.37
2023-07-16,SKU_001,WH_SOUTH,108,0,2023-07-16,83.05
2023-07-16,SKU_002,WH_SOUTH,1657,0,2023-07-16,57.92
2023-07-16,SKU_003,WH_SOUTH,903,0,2023-07-16,89.39
2023-07-16,SKU_004,WH_SOUTH,621,0,2023-07-16,77.3
2023-07-16,SKU_005,WH_SOUTH,407,0,2023-07-16,32.06
2023-07-16,SKU_006,WH_SOUTH,1215,0,2023-07-16,98.17
2023-07-16,SKU_007,WH_SOUTH,339,0,2023-07-16,82.09
2023-07-16,SKU_008,WH_SOUTH,1074,0,2023-07-16,83.95
2023-07-16,SKU_009,WH_SOUTH,506,0,2023-07-16,34.61
2023-07-16,SKU_010,WH_SOUTH,181,0,2023-07-16,58.78
2023-07-16,SKU_011,WH_SOUTH,499,0,2023-07-16,52.81
2023-07-16,SKU_012,WH_SOUTH,1420,0,2023-07-16,94.51
2023-07-16,SKU_013,WH_SOUTH,913,0,2023-07-16,73.29
2023-07-16,SKU_014,WH_SOUTH,1063,0,2023-07-16,86.71
2023-07-16,SKU_015,WH_SOUTH,948,0,2023-07-16,58.26
2023-07-16,SKU_016,WH_SOUTH,737,0,2023-07-16,42.04
2023-07-16,SKU_017,WH_SOUTH,947,0,2023-07-16,66.59
2023-07-16,SKU_018,WH_SOUTH,303,0,2023-07-16,29.79
2023-07-16,SKU_019,WH_SOUTH,1230,0,2023-07-16,87.07
2023-07-16,SKU_020,WH_SOUTH,710,0,2023-07-16,72.37
2023-07-16,SKU_001,WH_EAST,296,0,2023-07-16,83.05
2023-07-16,SKU_002,WH_EAST,1620,0,2023-07-16,57.92
2023-07-16,SKU_003,WH_EAST,878,0,2023-07-16,89.39
2023-07-16,SKU_004,WH_EAST,589,0,2023-07-16,77.3
2023-07-16,SKU_005,WH_EAST,378,0,2023-07-16,32.06
2023-07-16,SKU_006,WH_EAST,1189,0,2023-07-16,98.17
2023-07-16,SKU_007,WH_EAST,332,0,2023-07-16,82.09
2023-07-16,SKU_008,WH_EAST,1042,0,2023-07-16,83.95
2023-07-16,SKU_009,WH_EAST,486,0,2023-07-16,34.61
2023-07-16,SKU_010,WH_EAST,175,0,2023-07-16,58.78
2023-07-16,SKU_011,WH_EAST,465,0,2023-07-16,52.81
2023-07-16,SKU_012,WH_EAST,1376,0,2023-07-16,94.51
2023-07-16,SKU_013,WH_EAST,876,0,2023-07-16,73.29
2023-07-16,SKU_014,WH_EAST,1031,0,2023-07-16,86.71
2023-07-16,SKU_015,WH_EAST,900,0,2023-07-16,58.26
2023-07-16,SKU_016,WH_EAST,700,0,2023-07-16,42.04
2023-07-16,SKU_017,WH_EAST,917,0,2023-07-16,66.59
2023-07-16,SKU_018,WH_EAST,295,0,2023-07-16,29.79
2023-07-16,SKU_019,WH_EAST,1197,0,2023-07-16,87.07
2023-07-16,SKU_020,WH_EAST,676,0,2023-07-16,72.37
2023-07-16,SKU_001,WH_WEST,285,0,2023-07-16,83.05
2023-07-16,SKU_002,WH_WEST,1565,0,2023-07-16,57.92
2023-07-16,SKU_003,WH_WEST,835,0,2023-07-16,89.39
2023-07-16,SKU_004,WH_WEST,565,0,2023-07-16,77.3
2023-07-16,SKU_005,WH_WEST,349,0,2023-07-16,32.06
2023-07-16,SKU_006,WH_WEST,1145,0,2023-07-16,98.17
2023-07-16,SKU_007,WH_WEST,320,0,2023-07-16,82.09
2023-07-16,SKU_008,WH_WEST,985,0,2023-07-16,83.95
2023-07-16,SKU_009,WH_WEST,469,0,2023-07-16,34.61
2023-07-16,SKU_010,WH_WEST,164,0,2023-07-16,58.78
2023-07-16,SKU_011,WH_WEST,429,0,2023-07-16,52.81
2023-07-16,SKU_012,WH_WEST,1325,0,2023-07-16,94.51
2023-07-16,SKU_013,WH_WEST,826,0,2023-07-16,73.29
2023-07-16,SKU_014,WH_WEST,988,0,2023-07-16,86.71
2023-07-16,SKU_015,WH_WEST,858,0,2023-07-16,58.26
2023-07-16,SKU_016,WH_WEST,649,0,2023-07-16,42.04
2023-07-16,SKU_017,WH_WEST,885,0,2023-07-16,66.59
2023-07-16,SKU_018,WH_WEST,285,0,2023-07-16,29.79
2023-07-16,SKU_019,WH_WEST,1155,0,2023-07-16,87.07
2023-07-16,SKU_020,WH_WEST,648,0,2023-07-16,72.37
2023-07-17,SKU_001,WH_NORTH,277,0,2023-07-17,83.05
2023-07-17,SKU_002,WH_NORTH,1527,0,2023-07-17,57.92
2023-07-17,SKU_003,WH_NORTH,814,0,2023-07-17,89.39
2023-07-17,SKU_004,WH_NORTH,546,0,2023-07-17,77.3
2023-07-17,SKU_005,WH_NORTH,328,0,2023-07-17,32.06
2023-07-17,SKU_006,WH_NORTH,1106,0,2023-07-17,98.17
2023-07-17,SKU_007,WH_NORTH,313,0,2023-07-17,82.09
2023-07-17,SKU_008,WH_NORTH,948,0,2023-07-17,83.95
2023-07-17,SKU_009,WH_NORTH,453,0,2023-07-17,34.61
2023-07-17,SKU_010,WH_NORTH,157,0,2023-07-17,58.78
2023-07-17,SKU_011,WH_NORTH,1260,0,2023-07-17,52.81
2023-07-17,SKU_012,WH_NORTH,1281,0,2023-07-17,94.51
2023-07-17,SKU_013,WH_NORTH,791,0,2023-07-17,73.29
2023-07-17,SKU_014,WH_NORTH,962,0,2023-07-17,86.71
